source,backend,condition,n,harmonic_index,shots_per_round,epsilon_target,alpha,analytic_k1,statevector_cos,statevector_k1,cos_estimate,k1_estimate,abs_error_vs_analytic_k1,abs_error_vs_statevector_k1,statevector_abs_error_vs_analytic_k1,max_transpiled_depth,max_transpiled_ecr,max_transpiled_cz,amplitude_estimate,amplitude_ci_low,amplitude_ci_high,cos_ci_low,cos_ci_high,epsilon_estimated,num_oracle_queries,powers,ratios,iqae_rounds,max_grover_power,repeat,rmse_component
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.0019056511731754266,-0.006020252263492992,1.634581604442786,1.6432235105989617,0.00864190615617555,16834,5643,0,0.4990471744134123,0.4975975575462343,0.5004967912805902,-0.0009935825611804283,0.004804884907531393,0.0014496168671779552,20480,"[0, 0, 10]","[1.0, 21.0]",2,10,0,1.6432235105989617
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.1522050616905486,-0.4808397675586893,1.1597620891475897,1.1684039953037653,0.00864190615617555,15306,5138,0,0.4238974691547257,0.42231359033015436,0.42548134797929704,0.14903730404140592,0.15537281933969127,0.0015838788245713387,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,1,1.1684039953037653
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,-0.023371946306503855,0.07383566029007647,1.7144375169963555,1.723079423152531,0.00864190615617555,6876,2406,0,0.5116859731532519,0.5083039215210492,0.5150680247854548,-0.03013604957090954,-0.01660784304209839,0.003382051632202787,8192,"[0, 0, 4]","[1.0, 9.0]",2,4,2,1.723079423152531
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.15438815437801046,-0.4877365012726602,1.1528653554336188,1.1615072615897943,0.00864190615617555,15009,5204,0,0.42280592281099477,0.42122269935861695,0.4243891462633726,0.1512217074732548,0.1575546012827661,0.0015832234523778244,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,3,1.1615072615897943
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.00788720019293665,-0.024916907922359902,1.615684948783919,1.6243268549400947,0.00864190615617555,15197,5036,0,0.4960563999035317,0.49445411263991296,0.49765868716715034,0.004682625665699325,0.011091774720174086,0.0016022872636186902,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,4,1.6243268549400947
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,-0.0020404674424199243,0.006446158096365036,1.647048014802644,1.6556899209588196,0.00864190615617555,8468,2815,0,0.50102023372121,0.4982528057338976,0.5037876617085223,-0.007575323417044588,0.0034943885322048507,0.0027674279873123597,10240,"[0, 0, 5]","[1.0, 11.0]",2,5,5,1.6556899209588196
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,-0.026484921201041622,0.08367003838552273,1.7242718950918017,1.7329138012479772,0.00864190615617555,7057,2439,0,0.5132424606005208,0.5098605054102481,0.5166244157907935,-0.03324883158158709,-0.019721010820496154,0.003381955190272734,8192,"[0, 0, 4]","[1.0, 9.0]",2,4,6,1.7329138012479772
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.0090086710779691,-0.02845981111949008,1.612142045586789,1.6207839517429645,0.00864190615617555,6935,2304,0,0.49549566446101545,0.49211331398276664,0.4988780149392642,0.0022439701214715946,0.015773372034466715,0.00338235047824878,8192,"[0, 0, 4]","[1.0, 9.0]",2,4,7,1.6207839517429645
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,-0.00015407459976835014,0.0004867459328648069,1.6410886026391438,1.6497305087953194,0.00864190615617555,15594,5114,0,0.5000770372998842,0.498474836371513,0.5016792382282552,-0.0033584764565104397,0.0030503272569739615,0.0016022009283711003,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,8,1.6497305087953194
real_raw,ibm_yonsei,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,-0.0162114534272364,0.051214535253691344,1.6918163919599702,1.7004582981161458,0.00864190615617555,6927,2301,0,0.5081057267136182,0.504723494689889,0.5114879587373473,-0.02297591747469463,-0.009446989379777948,0.0033822320237291703,8192,"[0, 0, 4]","[1.0, 9.0]",2,4,9,1.7004582981161458
