source,backend,condition,n,harmonic_index,shots_per_round,epsilon_target,alpha,analytic_k1,statevector_cos,statevector_k1,cos_estimate,k1_estimate,abs_error_vs_analytic_k1,abs_error_vs_statevector_k1,statevector_abs_error_vs_analytic_k1,max_transpiled_depth,max_transpiled_ecr,max_transpiled_cz,amplitude_estimate,amplitude_ci_low,amplitude_ci_high,cos_ci_low,cos_ci_high,epsilon_estimated,num_oracle_queries,powers,ratios,iqae_rounds,max_grover_power,repeat,rmse_component
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.4095849521540783,-1.2939433879650895,0.34665846874118955,0.3553003748973651,0.00864190615617555,8114,0,2760,0.29520752392296085,0.293356099202564,0.2970589486433577,0.4058821027132846,0.413287801594872,0.0018514247203968437,14336,"[0, 0, 7]","[1.0, 15.0]",2,7,0,0.3553003748973651
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.3571643505711338,-1.12833844946655,0.512263407239729,0.5209053133959045,0.00864190615617555,9195,0,3148,0.3214178247144331,0.31974520869233536,0.3230904407365308,0.35381911852693837,0.3605095826153293,0.0016726160220977282,16384,"[0, 0, 8]","[1.0, 17.0]",2,8,1,0.5209053133959045
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.32668920360284814,-1.0320626592806752,0.6085391974256038,0.6171811035817794,0.00864190615617555,10332,0,3521,0.33665539819857593,0.3351410989689582,0.3381696974281936,0.32366060514361283,0.32971780206208356,0.0015142992296176827,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,2,0.6171811035817794
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.40940672175995163,-1.293380330072455,0.3472215266338241,0.35586343278999966,0.00864190615617555,8022,0,2766,0.2952966391200242,0.2934450538908793,0.29714822434916904,0.4057035513016619,0.41310989221824135,0.0018515852291448587,14336,"[0, 0, 7]","[1.0, 15.0]",2,7,3,0.35586343278999966
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.32698069831116294,-1.0329835369849638,0.6076183197213152,0.6162602258774907,0.00864190615617555,10331,0,3524,0.33650965084441853,0.3349955102667196,0.3380237914221175,0.32395241715576495,0.3300089794665608,0.0015141405776989691,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,4,0.6162602258774907
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.3599543116676869,-1.1371523760880695,0.5034494806182095,0.512091386774385,0.00864190615617555,9159,0,3139,0.32002284416615656,0.3183521783315866,0.32169351000072655,0.3566129799985469,0.36329564333682685,0.0016706658345699843,16384,"[0, 0, 8]","[1.0, 17.0]",2,8,5,0.512091386774385
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.29101769331471816,-0.9193707387564782,0.7212311179498008,0.7298730241059763,0.00864190615617555,11452,0,3933,0.3544911533426409,0.35310425049862226,0.35587805618665963,0.28824388762668074,0.2937914990027555,0.0013869028440186837,20480,"[0, 0, 10]","[1.0, 21.0]",2,10,6,0.7298730241059763
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.3633799020864612,-1.1479743558725763,0.49262750083370266,0.5012694069898782,0.00864190615617555,9214,0,3166,0.3183100489567694,0.316641756668514,0.3199783412450248,0.36004331750995044,0.36671648666297196,0.0016682922882553797,16384,"[0, 0, 8]","[1.0, 17.0]",2,8,7,0.5012694069898782
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.36794199690331086,-1.1623867320902255,0.47821512461605353,0.4868570307722291,0.00864190615617555,13651,0,4694,0.31602900154834457,0.3148967497414456,0.3171612533552436,0.3656774932895128,0.3702065005171088,0.0011322518068989929,24576,"[0, 0, 12]","[1.0, 25.0]",2,12,8,0.4868570307722291
real_raw,ibm_berlin,runtime_raw,5,1,2048,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.3267377831927072,-1.0322161298580428,0.6083857268482362,0.6170276330044118,0.00864190615617555,10350,0,3545,0.3366311084036464,0.33511683563044803,0.33814538117684484,0.3237092376463103,0.32976632873910394,0.0015142727731984051,18432,"[0, 0, 9]","[1.0, 19.0]",2,9,9,0.6170276330044118
real_raw,ibm_berlin,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.3963093028328487,-1.252003520375212,0.388598336331067,0.39724024248724255,0.00864190615617555,17078,0,5843,0.30184534858357565,0.30120918320920065,0.30248151395795064,0.3950369720840987,0.3975816335815987,0.0006361653743749973,61440,"[0, 0, 15]","[1.0, 31.0]",2,15,0,0.39724024248724255
real_raw,ibm_berlin,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.3208165391169231,-1.0135099870173605,0.6270918696889185,0.635733775845094,0.00864190615617555,15975,0,5461,0.33959173044153845,0.3388901978135521,0.3402932630695248,0.3194134738609504,0.32221960437289576,0.0007015326279863343,57344,"[0, 0, 14]","[1.0, 29.0]",2,14,1,0.635733775845094
