source,backend,condition,n,harmonic_index,shots_per_round,epsilon_target,alpha,analytic_k1,statevector_cos,statevector_k1,cos_estimate,k1_estimate,abs_error_vs_analytic_k1,abs_error_vs_statevector_k1,statevector_abs_error_vs_analytic_k1,max_transpiled_depth,max_transpiled_ecr,max_transpiled_cz,amplitude_estimate,amplitude_ci_low,amplitude_ci_high,cos_ci_low,cos_ci_high,epsilon_estimated,num_oracle_queries,powers,ratios,iqae_rounds,max_grover_power,repeat,rmse_component
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.10198281345933013,-0.32217977361662553,1.3184220830896534,1.3270639892458291,0.00864190615617555,25624,8342,0,0.44900859327033493,0.44831931052660495,0.44969787601406497,0.10060424797187006,0.1033613789467901,0.0006892827437300075,61440,"[0, 0, 15]","[1.0, 31.0]",2,15,0,1.3270639892458291
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.136481763577889,-0.43116739184546626,1.2094344648608129,1.2180763710169882,0.00864190615617555,18630,6121,0,0.4317591182110555,0.4308339563908909,0.43268428003122017,0.13463143993755966,0.1383320872182182,0.0009251618201646383,45056,"[0, 0, 11]","[1.0, 23.0]",2,11,1,1.2180763710169882
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.007593287183048525,-0.023988390422433312,1.6166134662838456,1.6252553724400212,0.00864190615617555,18007,6211,0,0.49620335640847574,0.4952694044871989,0.49713730832975256,0.005725383340494883,0.009461191025602167,0.000933951921276821,45056,"[0, 0, 11]","[1.0, 23.0]",2,11,2,1.6252553724400212
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.1261464778849004,-0.39851659616842683,1.242085260537852,1.2507271666940278,0.00864190615617555,18141,6388,0,0.4369267610575498,0.43600018197555634,0.4378533401395433,0.1242933197209134,0.1279996360488873,0.0009265790819934783,45056,"[0, 0, 11]","[1.0, 23.0]",2,11,3,1.2507271666940278
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.11666733943552521,-0.36857050450742107,1.272031352198858,1.2806732583550335,0.00864190615617555,22054,7110,0,0.4416663302822374,0.44087621741804495,0.44245644314642985,0.11508711370714031,0.1182475651639101,0.0007901128641924493,53248,"[0, 0, 13]","[1.0, 27.0]",2,13,4,1.2806732583550335
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.09070892231478322,-0.2865637754545715,1.3540380812517074,1.362679987407883,0.00864190615617555,28787,9487,0,0.4546455388426084,0.4540343602184671,0.4552567174667496,0.08948656506650077,0.0919312795630658,0.0006111786241412565,69632,"[0, 0, 17]","[1.0, 35.0]",2,17,5,1.362679987407883
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.007055145373268679,-0.02228831566897837,1.6183135410373006,1.6269554471934762,0.00864190615617555,17988,6205,0,0.49647242731336566,0.49553848252190147,0.49740637210482985,0.005187255790340295,0.008923034956197062,0.0009339447914641918,45056,"[0, 0, 11]","[1.0, 23.0]",2,11,6,1.6269554471934762
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,-0.09627829325611437,0.30415829563105834,1.9447601523373375,1.9534020584935128,0.00864190615617555,27140,9021,0,0.5481391466280572,0.5474912669118017,0.5487870263443125,-0.09757405268862507,-0.09498253382360344,0.0006478797162554062,65536,"[0, 0, 16]","[1.0, 33.0]",2,16,7,1.9534020584935128
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,0.0008752941118553847,-0.0027651919891187662,1.6378366647171603,1.6464785708733358,0.00864190615617555,23638,7843,0,0.4995623529440723,0.49882167197641514,0.5003030339117295,-0.0006060678234589556,0.002356656047169725,0.0007406809676571702,57344,"[0, 0, 14]","[1.0, 29.0]",2,14,8,1.6464785708733358
real_raw,ibm_yonsei,runtime_raw,5,1,4096,0.005,0.05,-1.640601856706279,0.5220517636129036,-1.6492437628624546,-0.13587207092848974,0.42924127671786677,2.0698431334241456,2.0784850395803214,0.00864190615617555,18547,6073,0,0.5679360354642449,0.5670107953939413,0.5688612755345485,-0.13772255106909692,-0.13402159078788256,0.0009252400703035901,45056,"[0, 0, 11]","[1.0, 23.0]",2,11,9,2.0784850395803214
