source,backend,condition,shots_per_round,repeats,rmse_vs_statevector_k1,median_abs_error_vs_statevector_k1,min_abs_error_vs_statevector_k1,max_abs_error_vs_statevector_k1
real_raw,ibm_yonsei,runtime_raw,4096,10,1.56337322685486,1.493967679923952,1.2180763710169882,2.0784850395803214
