source,backend,condition,shots_per_round,repeats,rmse_vs_statevector_k1,median_abs_error_vs_statevector_k1,min_abs_error_vs_statevector_k1,max_abs_error_vs_statevector_k1
real_raw,ibm_yonsei,runtime_raw,1024,10,1.6803253678100232,1.6592452880815918,1.5968719008858767,1.7855953073274708
